Time(s),phi,phi_dot
83.1,-0.095118648,0.12029794
83.2,-0.082788854,0.126081363
83.3,-0.069924376,0.131029419
83.4,-0.056604506,0.135109671
83.5,-0.042921943,0.138287479
83.6,-0.028971276,0.140535525
83.7,-0.014846875,0.141835078
83.8,-0.000642886,0.142175999
83.9,0.013546762,0.141556741
84,0.027628363,0.139984343
84.1,0.04150843,0.137474436
84.2,0.0550937,0.134051243
84.3,0.068292134,0.129746662
84.4,0.081022087,0.124589287
84.5,0.09319686,0.118616358
84.6,0.104733112,0.111871819
84.7,0.115554249,0.104403917
84.8,0.125590416,0.096265195
84.9,0.134778502,0.087512498
85,0.143062136,0.078206971
85.1,0.150391691,0.068414059
85.2,0.156724396,0.058203203
85.3,0.162025523,0.047637486
85.4,0.166259668,0.036784068
85.5,0.169396989,0.025714148
85.6,0.171416076,0.014498613
85.7,0.172303948,0.003208035
85.8,0.172056052,-0.00808733
85.9,0.170676267,-0.019317538
86,0.1681769,-0.030412958
86.1,0.164578689,-0.041304276
86.2,0.159910736,-0.051922554
86.3,0.15420216,-0.06220462
86.4,0.147486486,-0.072082981
86.5,0.139806975,-0.081489001
86.6,0.131212978,-0.090358474
86.7,0.12175994,-0.098631624
86.8,0.111509399,-0.106253106
86.9,0.100528984,-0.113172007
87,0.088892418,-0.119341842
87.1,0.076679517,-0.12472056
87.2,0.063970049,-0.129273017
87.3,0.050845049,-0.132966685
87.4,0.037396759,-0.135769614
87.5,0.023717376,-0.137658101
87.6,0.009898898,-0.138616781
87.7,-0.003966883,-0.138638624
87.8,-0.017788373,-0.137724936
87.9,-0.031474183,-0.135885358
88,-0.044933124,-0.133137866
88.1,-0.058074208,-0.129508771
88.2,-0.070810543,-0.125028979
88.3,-0.083062323,-0.119727028
88.4,-0.094744402,-0.113642326
88.5,-0.105777604,-0.106818984
88.6,-0.116089323,-0.099305353
88.7,-0.125613519,-0.091154027
88.8,-0.13429072,-0.082421844
88.9,-0.142068022,-0.073169884
89,-0.148899091,-0.063463469
89.1,-0.154744834,-0.053369863
89.2,-0.159571683,-0.042949498
89.3,-0.163345712,-0.032270965
89.4,-0.166040509,-0.021403897
89.5,-0.167637926,-0.010417628
89.6,-0.168128071,0.000618807
89.7,-0.167509315,0.011636672
89.8,-0.165788291,0.022567528
89.9,-0.162979888,0.033343238
90,-0.159107261,0.043895962
90.1,-0.154200474,0.054159308
90.2,-0.148287098,0.064071995
90.3,-0.141404202,0.073565903
90.4,-0.133596155,0.08257551
90.5,-0.124913282,0.091039655
90.6,-0.11541186,0.098901535
90.7,-0.105154117,0.106108708
90.8,-0.094208239,0.112613091
90.9,-0.082648361,0.118370962
91,-0.070554143,0.123343164
91.1,-0.058000721,0.127498249
91.2,-0.045073146,0.130803114
91.3,-0.031861479,0.133229524
91.4,-0.018455594,0.134757338
91.5,-0.004945182,0.135374503
91.6,0.008580252,0.135077057
91.7,0.022031386,0.13386913
91.8,0.035319085,0.131762941
91.9,0.048354397,0.128778801
92,0.06104863,0.124945048
92.1,0.073321727,0.120289409
92.2,0.085092451,0.114843631
92.3,0.096279339,0.108647882
92.4,0.106807329,0.101746512
92.5,0.116607758,0.094188055
92.6,0.125618363,0.086025227
92.7,0.133783277,0.077314927
92.8,0.141053035,0.068118237
92.9,0.147384569,0.058500421
93,0.152742563,0.048524462
93.1,0.157093329,0.038251593
93.2,0.160405822,0.027750147
93.3,0.162657075,0.017088214
93.4,0.163832211,0.006333596
93.5,0.16392445,-0.004446188
93.6,0.162935101,-0.015183903
93.7,0.160873569,-0.025812598
93.8,0.15775735,-0.036265607
93.9,0.153612036,-0.046476547
94,0.148466652,-0.056382763
94.1,0.142350007,-0.065922148
94.2,0.135301671,-0.075028114
94.3,0.127367144,-0.083638238
94.4,0.118597741,-0.091694387
94.5,0.109050593,-0.099142713
94.6,0.098788649,-0.105933659
94.7,0.087880674,-0.112021956
94.8,0.076401248,-0.117366624
94.9,0.064427842,-0.121932194
95,0.052034722,-0.125688433
95.1,0.039308591,-0.128603686
95.2,0.026337237,-0.130653444
95.3,0.013208278,-0.131821057
95.4,9.16E-06,-0.132097727
95.5,-0.013172823,-0.131482512
95.6,-0.026250574,-0.129982324
95.7,-0.039137146,-0.127611931
95.8,-0.051745766,-0.124393954
95.9,-0.063991556,-0.120357331
96,-0.075798676,-0.115527924
96.1,-0.087085628,-0.109940772
96.2,-0.09777517,-0.103636411
96.3,-0.107796296,-0.096659497
96.4,-0.117084237,-0.08905881
96.5,-0.125580456,-0.080887249
96.6,-0.13323265,-0.072201833
96.7,-0.139994752,-0.063063703
96.8,-0.145827169,-0.053537449
96.9,-0.150697305,-0.043681278
97,-0.154571687,-0.033559233
97.1,-0.157422862,-0.02323815
97.2,-0.159231303,-0.012784593
97.3,-0.159985413,-0.002264857
97.4,-0.159681518,0.008255033
97.5,-0.158323876,0.018709322
97.6,-0.15592467,0.029032525
97.7,-0.15250401,0.039159427
97.8,-0.148089598,0.049025402
97.9,-0.142707839,0.058571645
98,-0.136391517,0.067733962
98.1,-0.129181586,0.076448789
98.2,-0.121124681,0.084656779
98.3,-0.11227312,0.092302802
98.4,-0.102684905,0.099335945
98.5,-0.092423718,0.105709511
98.6,-0.081558925,0.111381021
98.7,-0.070165577,0.116312212
98.8,-0.058316641,0.120471767
98.9,-0.046089599,0.123828891
99,-0.033570185,0.126355092
99.1,-0.020843983,0.128029508
99.2,-0.007996418,0.128838904
99.3,0.004887237,0.128777673
99.4,0.017721868,0.127847834
99.5,0.030422512,0.126059036
99.6,0.042904364,0.123428554
99.7,0.055082772,0.119981291
99.8,0.066875618,0.115744241
99.9,0.078206241,0.110744138
100,0.089000187,0.105017989
