Time(s),phi,phi_dot
83.2,0.126492489,-0.010995667
83.3,0.12477232,-0.023200428
83.4,0.121840928,-0.035178245
83.5,0.117732723,-0.046818286
83.6,0.112487678,-0.05801636
83.7,0.106150929,-0.068664559
83.8,0.098782029,-0.078653515
83.9,0.090450455,-0.087882265
84,0.081235599,-0.096258246
84.1,0.071226776,-0.103697296
84.2,0.06052322,-0.110123657
84.3,0.049232456,-0.115470978
84.4,0.037460028,-0.119685054
84.5,0.025326567,-0.12271155
84.6,0.012955621,-0.12451046
84.7,0.000470431,-0.125058744
84.8,-0.012006068,-0.124350332
84.9,-0.024351248,-0.122396119
85,-0.036442789,-0.11922397
85.1,-0.04815872,-0.114878672
85.2,-0.059386773,-0.109409534
85.3,-0.070016169,-0.102873438
85.4,-0.079938801,-0.095341962
85.5,-0.08905737,-0.08689496
85.6,-0.097285381,-0.077620558
85.7,-0.104547148,-0.067615157
85.8,-0.11077779,-0.056983432
85.9,-0.115923972,-0.045834881
86,-0.119940814,-0.034270765
86.1,-0.122786342,-0.02240262
86.2,-0.124431178,-0.010342913
86.3,-0.1248593,0.001796532
86.4,-0.124068037,0.013904535
86.5,-0.122068072,0.025870559
86.6,-0.11888344,0.037584711
86.7,-0.11455104,0.048938277
86.8,-0.109109559,0.05983007
86.9,-0.102607911,0.070151057
87,-0.095107316,0.079795751
87.1,-0.086678759,0.08866699
87.2,-0.077402995,0.096675938
87.3,-0.067370545,0.103742079
87.4,-0.056681695,0.109793222
87.5,-0.045442228,0.114767853
87.6,-0.033758562,0.118612917
87.7,-0.021751547,0.121277657
87.8,-0.009542603,0.122727287
87.9,0.002747138,0.122943642
88,0.01499683,0.12192517
88.1,0.027085915,0.119686944
88.2,0.038894122,0.11626065
88.3,0.050302464,0.111693482
88.4,0.0612034,0.106032872
88.5,0.071486495,0.099339745
88.6,0.081048154,0.091686429
88.7,0.089795397,0.083153458
88.8,0.097645859,0.073829576
88.9,0.104527794,0.063811733
89,0.110380069,0.053205088
89.1,0.11515335,0.042115335
89.2,0.118803362,0.030643918
89.3,0.121291542,0.018902052
89.4,0.122592427,0.00700052
89.5,0.122693734,-0.004950517
89.6,0.121596355,-0.016841518
89.7,0.119314362,-0.028563562
89.8,0.115875002,-0.040008345
89.9,0.111316576,-0.051070207
90,0.105677817,-0.061648743
90.1,0.099011022,-0.071635754
90.2,0.09137911,-0.080929655
90.3,0.082854621,-0.089437107
90.4,0.07351971,-0.097073015
90.5,0.063466148,-0.10376053
90.6,0.052795324,-0.109431045
90.7,0.041609933,-0.114028203
90.8,0.0300194,-0.117499053
90.9,0.018143324,-0.119797727
91,0.006101042,-0.120894632
91.1,-0.00598838,-0.120776455
91.2,-0.018006142,-0.119446163
91.3,-0.029833713,-0.116923
91.4,-0.041352832,-0.113242492
91.5,-0.052448763,-0.10845258
91.6,-0.063016428,-0.102600913
91.7,-0.072947409,-0.09575151
91.8,-0.082142609,-0.087977536
91.9,-0.09051336,-0.079360295
92,-0.097981422,-0.069989229
92.1,-0.104478986,-0.059961921
92.2,-0.109948731,-0.049383904
92.3,-0.114344893,-0.03835557
92.4,-0.117623787,-0.026980958
92.5,-0.119750906,-0.015369778
92.6,-0.120704747,-0.003631144
92.7,-0.120476809,0.00812643
92.8,-0.119071593,0.019795025
92.9,-0.116506603,0.031267321
93,-0.112812348,0.042436595
93.1,-0.108027106,0.053201058
93.2,-0.1021915,0.063459277
93.3,-0.095360593,0.073105592
93.4,-0.087599038,0.082042334
93.5,-0.07898096,0.090180003
93.6,-0.06958995,0.097437258
93.7,-0.059519068,0.103740927
93.8,-0.048870209,0.109026392
93.9,-0.037743342,0.113241401
94,-0.026251235,0.116333752
94.1,-0.014511436,0.118263059
94.2,-0.002641241,0.11900489
94.3,0.009242305,0.118550759
94.4,0.021022406,0.11690813
94.5,0.032582519,0.114100417
94.6,0.043806353,0.110166981
94.7,0.05458478,0.105154453
94.8,0.064812983,0.099113342
94.9,0.074386128,0.092109632
95,0.083209595,0.084217408
95.1,0.091199013,0.075518821
95.2,0.098280255,0.06610409
95.3,0.104389441,0.056071502
95.4,0.109473393,0.045525597
95.5,0.113488406,0.034563281
95.6,0.116392722,0.023290459
95.7,0.118155999,0.011815169
95.8,0.118760724,0.000244871
95.9,0.118202213,-0.011313548
96,0.116488612,-0.022753778
96.1,0.113640895,-0.033970084
96.2,0.109692728,-0.044857468
96.3,0.104680963,-0.055318286
96.4,0.09865016,-0.065249106
96.5,0.09165741,-0.074548103
96.6,0.083769124,-0.083121534
96.7,0.075061038,-0.090883743
96.8,0.065618209,-0.097757154
96.9,0.055535017,-0.103672277
97,0.044912404,-0.108569208
97.1,0.033850258,-0.11239759
97.2,0.022462709,-0.115108084
97.3,0.010865291,-0.116665741
97.4,-0.000826695,-0.117051242
97.5,-0.012498184,-0.116260896
97.6,-0.024034346,-0.114306638
97.7,-0.035320584,-0.111216035
97.8,-0.046243011,-0.107031779
97.9,-0.056698206,-0.101798137
98,-0.066580784,-0.095570331
98.1,-0.075790514,-0.088415442
98.2,-0.084237228,-0.080408545
98.3,-0.09184083,-0.071632709
98.4,-0.098531287,-0.062178997
98.5,-0.104248635,-0.052146467
98.6,-0.108943951,-0.041636811
98.7,-0.11257445,-0.030746181
98.8,-0.11510157,-0.019580941
98.9,-0.116499155,-0.008247472
99,-0.116753707,0.003148397
99.1,-0.115864385,0.014501392
99.2,-0.113843005,0.025706793
99.3,-0.110714037,0.036660435
99.4,-0.106513122,0.047259305
99.5,-0.101275945,0.057404108
99.6,-0.095051379,0.066994926
99.7,-0.087899171,0.075937108
99.8,-0.079888353,0.084142273
99.9,-0.071097242,0.091528315
